source_file,species,ZC1_S4,ZC2_S5,ZC3_S6,ZC4_S7,ZP1_S20,ZP2_S21,ZP3_S22
6,Terrapene triunguis,NA,NA,NA,NA,NA,3,NA
6,Malaclemys terrapin,NA,NA,NA,NA,NA,1,NA
6,Chrysemys picta,NA,NA,NA,NA,NA,1,NA
6,Gopherus evgoodei,NA,NA,NA,NA,NA,1,NA
6,Chelonoidis abingdonii,NA,NA,NA,NA,NA,1,NA
6,Mauremys mutica,NA,NA,NA,NA,NA,1,NA
6,Anolis maynardi,NA,NA,NA,NA,NA,8,NA
6,Varanus komodoensis,NA,NA,NA,NA,NA,1,NA
6,Ahaetulla prasina,NA,NA,NA,NA,NA,1,NA
6,Hemicordylus capensis,NA,NA,NA,NA,NA,1,NA
6,Xenopus tropicalis,NA,NA,NA,NA,NA,2,NA
6,Xenopus laevis,NA,NA,NA,NA,NA,1,NA
6,Eleutherodactylus coqui,NA,NA,NA,NA,NA,1,NA
6,Hyla sarda,NA,NA,NA,NA,NA,1,NA
6,Ambystoma mexicanum,NA,NA,NA,NA,NA,1,NA
6,Kryptolebias marmoratus,NA,NA,NA,NA,NA,2,NA
6,Fundulus heteroclitus,NA,NA,NA,NA,NA,1,NA
6,Oryzias latipes,NA,NA,NA,NA,NA,1,NA
6,Oryzias melastigma,NA,NA,NA,NA,NA,1,NA
6,Parambassis ranga,NA,NA,NA,NA,NA,2,NA
6,Amphiprion ocellaris,NA,NA,NA,NA,NA,1,NA
6,Mugil cephalus,NA,NA,NA,NA,NA,1,NA
6,Salarias fasciatus,NA,NA,NA,NA,NA,1,NA
6,Tetraodon nigroviridis,NA,NA,NA,NA,NA,1,NA
6,Dicentrarchus labrax,NA,NA,NA,NA,NA,1,NA
6,Pseudochaenichthys georgianus,NA,NA,NA,NA,NA,1,NA
6,Labrus bergylta,NA,NA,NA,NA,NA,1,NA
6,Paralichthys olivaceus,NA,NA,NA,NA,NA,1,NA
6,Platichthys flesus,NA,NA,NA,NA,NA,1,NA
6,Nerophis lumbriciformis,NA,NA,NA,NA,NA,2,NA
6,Mastacembelus armatus,NA,NA,NA,NA,NA,1,NA
6,Thalassophryne amazonica,NA,NA,NA,NA,NA,1,NA
6,Gadus macrocephalus,NA,NA,NA,NA,NA,1,NA
6,Melanogrammus aeglefinus,NA,NA,NA,NA,NA,1,NA
6,Oncorhynchus nerka,NA,NA,NA,NA,NA,3,NA
6,Oncorhynchus keta,NA,NA,NA,NA,NA,2,NA
6,Salvelinus namaycush,NA,NA,NA,NA,NA,1,NA
6,Danio aesculapii,NA,NA,NA,NA,NA,2,NA
6,Danio rerio,NA,NA,NA,NA,NA,2,NA
6,Carassius carassius,NA,NA,NA,NA,NA,1,NA
6,Puntigrus tetrazona,NA,NA,NA,NA,NA,1,NA
6,Paramisgurnus dabryanus,NA,NA,NA,NA,NA,1,NA
6,Ictalurus punctatus,NA,NA,NA,NA,NA,1,NA
6,Engraulis encrasicolus,NA,NA,NA,NA,NA,1,NA
6,Acipenser ruthenus,NA,NA,NA,NA,NA,2,NA
6,Polyodon spathula,NA,NA,NA,NA,NA,1,NA
6,Amblyraja radiata,NA,NA,NA,NA,NA,1,NA
6,Hypanus sabinus,NA,NA,NA,NA,NA,1,NA
6,Narcine bancroftii,NA,NA,NA,NA,NA,1,NA
6,Chiloscyllium plagiosum,NA,NA,NA,NA,NA,1,NA
6,Branchiostoma lanceolatum,NA,NA,NA,NA,NA,1,NA
6,Lytechinus pictus,NA,NA,NA,NA,NA,1,NA
6,Anneissia japonica,NA,NA,NA,NA,NA,1,NA
6,Saccoglossus kowalevskii,NA,NA,NA,NA,NA,1,NA
6,Bactrocera oleae,NA,NA,NA,NA,NA,1,NA
6,Zeugodacus cucurbitae,NA,NA,NA,NA,NA,1,NA
6,Anastrepha obliqua,NA,NA,NA,NA,NA,1,NA
6,Eurosta solidaginis,NA,NA,NA,NA,NA,1,NA
6,Drosophila subpulchrella,NA,NA,NA,NA,NA,1,NA
6,Drosophila bipectinata,NA,NA,NA,NA,NA,1,NA
6,Drosophila navojoa,NA,NA,NA,NA,NA,1,NA
6,Drosophila hydei,NA,NA,NA,NA,NA,1,NA
6,Lucilia cuprina,NA,NA,NA,NA,NA,1,NA
6,Calliphora vicina,NA,NA,NA,NA,NA,1,NA
6,Eupeodes corollae,NA,NA,NA,NA,NA,1,NA
6,Lutzomyia longipalpis,NA,NA,NA,NA,NA,2,NA
6,Phlebotomus papatasi,NA,NA,NA,NA,NA,1,NA
6,Phlebotomus argentipes,NA,NA,NA,NA,NA,1,NA
6,Anopheles stephensi,NA,NA,NA,NA,NA,2,NA
6,Aedes albopictus,NA,NA,NA,NA,NA,1,NA
6,Monomorium pharaonis,NA,NA,NA,NA,NA,1,NA
6,Temnothorax curvispinosus,NA,NA,NA,NA,NA,1,NA
6,Trachymyrmex zeteki,NA,NA,NA,NA,NA,1,NA
6,Camponotus floridanus,NA,NA,NA,NA,NA,2,NA
6,Odontomachus brunneus,NA,NA,NA,NA,NA,1,NA
6,Apis laboriosa,NA,NA,NA,NA,NA,1,NA
6,Venturia canescens,NA,NA,NA,NA,NA,1,NA
6,Cephus cinctus,NA,NA,NA,NA,NA,1,NA
6,Tribolium castaneum,NA,NA,NA,NA,NA,3,NA
6,Tribolium madens,NA,NA,NA,NA,NA,1,NA
6,Harmonia axyridis,NA,NA,NA,NA,NA,2,NA
6,Leptinotarsa decemlineata,NA,NA,NA,NA,NA,1,NA
6,Bombyx mandarina,NA,NA,NA,NA,NA,1,NA
6,Trichoplusia ni,NA,NA,NA,NA,NA,1,NA
6,Macrosoma rubedinaria,NA,NA,NA,NA,NA,1,NA
6,Galleria mellonella,NA,NA,NA,NA,NA,1,NA
6,Cydia strobilella,NA,NA,NA,NA,NA,1,NA
6,Timema genevievae,NA,NA,NA,NA,NA,4,NA
6,Timema cristinae,NA,NA,NA,NA,NA,5,NA
6,Timema tahoe,NA,NA,NA,NA,NA,6,NA
6,Timema monikensis,NA,NA,NA,NA,NA,1,NA
6,Timema poppense,NA,NA,NA,NA,NA,2,NA
6,Timema douglasi,NA,NA,NA,NA,NA,2,NA
6,Timema bartmani,NA,NA,NA,NA,NA,3,NA
6,Homalodisca vitripennis,NA,NA,NA,NA,NA,2,NA
6,Diuraphis noxia,NA,NA,NA,NA,NA,1,NA
6,Notodromas monacha,NA,NA,NA,NA,NA,2,NA
6,Cyprideis torosa,NA,NA,NA,NA,NA,1,NA
6,Darwinula stevensoni,NA,NA,NA,NA,NA,1,NA
6,Penaeus japonicus,NA,NA,NA,NA,NA,1,NA
6,Macrobrachium nipponense,NA,NA,NA,NA,NA,1,NA
6,Lepeophtheirus salmonis,NA,NA,NA,NA,NA,1,NA
6,Leipothrix sp. 1 XFX-2017,NA,NA,NA,NA,NA,1,NA
6,Panonychus citri,NA,NA,NA,NA,NA,1,NA
6,Oppiella nova,NA,NA,NA,NA,NA,1,NA
6,Medioppia subpectinata,NA,NA,NA,NA,NA,1,NA
6,Limulus polyphemus,NA,NA,NA,NA,NA,1,NA
6,Strongyloides papillosus,NA,NA,NA,NA,NA,1,NA
6,Strongyloides ratti,NA,NA,NA,NA,NA,1,NA
6,Necator americanus,NA,NA,NA,NA,NA,1,NA
6,Caenorhabditis elegans,NA,NA,NA,NA,NA,1,NA
6,Dreissena polymorpha,NA,NA,NA,NA,NA,1,NA
6,Mya arenaria,NA,NA,NA,NA,NA,1,NA
6,Ruditapes philippinarum,NA,NA,NA,NA,NA,1,NA
6,Mercenaria mercenaria,NA,NA,NA,NA,NA,1,NA
6,Solecurtus divaricatus,NA,NA,NA,NA,NA,1,NA
6,Magallana gigas,NA,NA,NA,NA,NA,1,NA
6,Saccostrea echinata,NA,NA,NA,NA,NA,1,NA
6,Gigantopelta aegis,NA,NA,NA,NA,NA,1,NA
6,Pomacea canaliculata,NA,NA,NA,NA,NA,1,NA
6,Spirometra erinaceieuropaei,NA,NA,NA,NA,NA,3,NA
6,Opisthorchis viverrini,NA,NA,NA,NA,NA,1,NA
6,Adineta vaga,NA,NA,NA,NA,NA,1,NA
6,Macrorhynchia philippina,NA,NA,NA,NA,NA,1,NA
6,Clytia hemisphaerica,NA,NA,NA,NA,NA,1,NA
6,Nematostella vectensis,NA,NA,NA,NA,NA,1,NA
6,Orbicella faveolata,NA,NA,NA,NA,NA,1,NA
6,Sycon ciliatum,NA,NA,NA,NA,NA,1,NA
6,Monosiga brevicollis,NA,NA,NA,NA,NA,1,NA
6,Salpingoeca rosetta,NA,NA,NA,NA,NA,1,NA
6,Didymoeca costata,NA,NA,NA,NA,NA,1,NA
6,Capsaspora owczarzaki,NA,NA,NA,NA,NA,1,NA
6,Prunus armeniaca,NA,NA,NA,NA,NA,2,NA
6,Prunus dulcis,NA,NA,NA,NA,NA,1,NA
6,Malus domestica,NA,NA,NA,NA,NA,2,NA
6,Rosa agrestis,NA,NA,NA,NA,NA,3,NA
6,Cannabis sativa,NA,NA,NA,NA,NA,4,NA
6,Trifolium pratense,NA,NA,NA,NA,NA,2,NA
6,Medicago truncatula,NA,NA,NA,NA,NA,1,NA
6,Lotus japonicus,NA,NA,NA,NA,NA,2,NA
6,Vigna mungo,NA,NA,NA,NA,NA,1,NA
6,Phaseolus vulgaris,NA,NA,NA,NA,NA,1,NA
6,Prosopis cineraria,NA,NA,NA,NA,NA,2,NA
6,Cucumis melo,NA,NA,NA,NA,NA,3,NA
6,Juglans regia,NA,NA,NA,NA,NA,2,NA
6,Brassica oleracea,NA,NA,NA,NA,NA,2,NA
6,Brassica rapa,NA,NA,NA,NA,NA,1,NA
6,Arabidopsis thaliana,NA,NA,NA,NA,NA,1,NA
6,Camelina sativa,NA,NA,NA,NA,NA,1,NA
6,Carica papaya,NA,NA,NA,NA,NA,1,NA
6,Herrania umbratica,NA,NA,NA,NA,NA,1,NA
6,Nicotiana tomentosiformis,NA,NA,NA,NA,NA,3,NA
6,Solanum pennellii,NA,NA,NA,NA,NA,1,NA
6,Cornus florida,NA,NA,NA,NA,NA,1,NA
6,Actinidia eriantha,NA,NA,NA,NA,NA,1,NA
6,Amaranthus tricolor,NA,NA,NA,NA,NA,1,NA
6,Chenopodium quinoa,NA,NA,NA,NA,NA,1,NA
6,Digitaria exilis,NA,NA,NA,NA,NA,4,NA
6,Eragrostis tef,NA,NA,NA,NA,NA,2,NA
6,Triticum monococcum,NA,NA,NA,NA,NA,1,NA
6,Oryza sativa,NA,NA,NA,NA,NA,1,NA
6,Phyllostachys edulis,NA,NA,NA,NA,NA,1,NA
6,Ananas comosus,NA,NA,NA,NA,NA,3,NA
6,Musa acuminata,NA,NA,NA,NA,NA,3,NA
6,Spirodela intermedia,NA,NA,NA,NA,NA,1,NA
6,Papaver somniferum,NA,NA,NA,NA,NA,2,NA
6,Magnolia sinica,NA,NA,NA,NA,NA,1,NA
6,Staurastrum brachiatum,NA,NA,NA,NA,NA,1,NA
6,Monomastix sp. OKE-1,NA,NA,NA,NA,NA,1,NA
6,uncultured rumen protozoa,NA,NA,NA,NA,NA,5,NA
6,uncultured eukaryote,NA,NA,NA,NA,NA,2,NA
6,Plasmodium reichenowi,NA,NA,NA,NA,NA,1,NA
6,Plasmodium chabaudi,NA,NA,NA,NA,NA,1,NA
6,Plasmodium cynomolgi,NA,NA,NA,NA,NA,1,NA
6,Cryptosporidium bovis,NA,NA,NA,NA,NA,1,NA
6,Porospora cf. gigantea A,NA,NA,NA,NA,NA,1,NA
6,Dictyostelium purpureum,NA,NA,NA,NA,NA,2,NA
6,Entamoeba dispar,NA,NA,NA,NA,NA,2,NA
6,Trypanosoma melophagium,NA,NA,NA,NA,NA,1,NA
6,Tritrichomonas foetus,NA,NA,NA,NA,NA,1,NA
6,Methanospirillum stamsii,NA,NA,NA,NA,NA,3,NA
6,Methanolacinia petrolearia,NA,NA,NA,NA,NA,1,NA
6,Halobiforma lacisalsi,NA,NA,NA,NA,NA,1,NA
6,Halomarina pelagica,NA,NA,NA,NA,NA,1,NA
6,uncultured Candidatus Woesearchaeota archaeon,NA,NA,NA,NA,NA,1,NA
6,Severe acute respiratory syndrome-related coronavirus,NA,NA,NA,NA,NA,49,NA
6,Osugoroshi virus,NA,NA,NA,NA,NA,1,NA
6,Rotavirus A,NA,NA,NA,NA,NA,1,NA
6,Ripashul virus,NA,NA,NA,NA,NA,1,NA
6,Novirhabdovirus salmonid,NA,NA,NA,NA,NA,1,NA
6,Caudoviricetes sp.,NA,NA,NA,NA,NA,6,NA
6,Phikzvirus phiKZ,NA,NA,NA,NA,NA,3,NA
6,Macdonaldcampvirus SB28,NA,NA,NA,NA,NA,3,NA
6,Skunavirus caseusJM1,NA,NA,NA,NA,NA,1,NA
6,Escherichia phage A4,NA,NA,NA,NA,NA,1,NA
6,Orpheovirus IHUMI-LCC2,NA,NA,NA,NA,NA,1,NA
6,synthetic construct,NA,NA,NA,NA,NA,23,NA
7,Bacillus spizizenii,NA,NA,NA,NA,NA,NA,36207
7,Bacillus velezensis,NA,NA,NA,NA,NA,NA,212
7,Bacillus amyloliquefaciens,NA,NA,NA,NA,NA,NA,120
7,Bacillus siamensis,NA,NA,NA,NA,NA,NA,4
7,Bacillus subtilis,NA,NA,NA,NA,NA,NA,6080
7,Bacillus vallismortis,NA,NA,NA,NA,NA,NA,118
7,Bacillus inaquosorum,NA,NA,NA,NA,NA,NA,128
7,Bacillus halotolerans,NA,NA,NA,NA,NA,NA,66
7,Bacillus mojavensis,NA,NA,NA,NA,NA,NA,19
7,Bacillus tequilensis,NA,NA,NA,NA,NA,NA,64
7,Bacillus stercoris,NA,NA,NA,NA,NA,NA,130
7,Bacillus atrophaeus,NA,NA,NA,NA,NA,NA,27
7,Bacillus licheniformis,NA,NA,NA,NA,NA,NA,71
7,Bacillus paralicheniformis,NA,NA,NA,NA,NA,NA,2
7,Bacillus sp. wens01,NA,NA,NA,NA,NA,NA,46
7,Bacillus sp. JS,NA,NA,NA,NA,NA,NA,20
7,Bacillus sp. MBGLi79,NA,NA,NA,NA,NA,NA,16
7,Bacillus sp. FSL K6-1003,NA,NA,NA,NA,NA,NA,5
7,Bacillus sp. FJAT-42376,NA,NA,NA,NA,NA,NA,1
7,Bacillus sp. JNUCC-21,NA,NA,NA,NA,NA,NA,11
7,Bacillus sp. MD-5,NA,NA,NA,NA,NA,NA,4
7,Bacillus sp. YBsi01,NA,NA,NA,NA,NA,NA,2
7,Bacillus sp. FSL K6-0993,NA,NA,NA,NA,NA,NA,7
7,Bacillus sp. YP1,NA,NA,NA,NA,NA,NA,191
7,Bacillus sp. THAF10,NA,NA,NA,NA,NA,NA,1
7,Bacillus sp. FSL R5-0560,NA,NA,NA,NA,NA,NA,2
7,Bacillus sp. OxB-1,NA,NA,NA,NA,NA,NA,1
7,Bacillus sp. PAMC26543,NA,NA,NA,NA,NA,NA,6
7,Bacillus sp. PS210,NA,NA,NA,NA,NA,NA,212
7,Bacillus sp. A1,NA,NA,NA,NA,NA,NA,23
7,Bacillus rugosus,NA,NA,NA,NA,NA,NA,49
7,Bacillus cabrialesii,NA,NA,NA,NA,NA,NA,34
7,Bacillus altitudinis,NA,NA,NA,NA,NA,NA,8
7,Bacillus pumilus,NA,NA,NA,NA,NA,NA,6
7,Bacillus mycoides,NA,NA,NA,NA,NA,NA,2
7,Bacillus aquiflavi,NA,NA,NA,NA,NA,NA,1
7,Bacillus methanolicus,NA,NA,NA,NA,NA,NA,1
7,Bacillus swezeyi,NA,NA,NA,NA,NA,NA,1
7,Bacillus safensis,NA,NA,NA,NA,NA,NA,3
7,Priestia megaterium,NA,NA,NA,NA,NA,NA,4
7,Priestia filamentosa,NA,NA,NA,NA,NA,NA,1
7,Priestia koreensis,NA,NA,NA,NA,NA,NA,1
7,Priestia flexa,NA,NA,NA,NA,NA,NA,1
7,Virgibacillus natechei,NA,NA,NA,NA,NA,NA,2
7,Oceanobacillus sp. FSL H7-0719,NA,NA,NA,NA,NA,NA,2
7,Halalkalibacterium halodurans,NA,NA,NA,NA,NA,NA,1
7,Fictibacillus phosphorivorans,NA,NA,NA,NA,NA,NA,1
7,Heyndrickxia sporothermodurans,NA,NA,NA,NA,NA,NA,1
7,Pseudalkalibacillus hwajinpoensis,NA,NA,NA,NA,NA,NA,1
7,Halalkalibacter krulwichiae,NA,NA,NA,NA,NA,NA,1
7,Rossellomorea sp. FM04394,NA,NA,NA,NA,NA,NA,1
7,Halobacillus shinanisalinarum,NA,NA,NA,NA,NA,NA,1
7,Lentibacillus daqui,NA,NA,NA,NA,NA,NA,1
7,Gracilibacillus caseinilyticus,NA,NA,NA,NA,NA,NA,1
7,Pontibacillus sp. ALD_SL1,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus aureus,NA,NA,NA,NA,NA,NA,41125
7,Staphylococcus sp. MI 10-1553,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus sp. IVB6181,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus sp. MZ3,NA,NA,NA,NA,NA,NA,693
7,Staphylococcus schweitzeri,NA,NA,NA,NA,NA,NA,30
7,Staphylococcus argenteus,NA,NA,NA,NA,NA,NA,22
7,Staphylococcus saprophyticus,NA,NA,NA,NA,NA,NA,16
7,Staphylococcus pseudintermedius,NA,NA,NA,NA,NA,NA,12
7,Staphylococcus simiae,NA,NA,NA,NA,NA,NA,12
7,Staphylococcus epidermidis,NA,NA,NA,NA,NA,NA,11
7,Staphylococcus pasteuri,NA,NA,NA,NA,NA,NA,7
7,Staphylococcus hominis,NA,NA,NA,NA,NA,NA,7
7,Staphylococcus haemolyticus,NA,NA,NA,NA,NA,NA,6
7,Staphylococcus lugdunensis,NA,NA,NA,NA,NA,NA,5
7,Staphylococcus simulans,NA,NA,NA,NA,NA,NA,4
7,Staphylococcus hyicus,NA,NA,NA,NA,NA,NA,3
7,Staphylococcus warneri,NA,NA,NA,NA,NA,NA,4
7,Staphylococcus hsinchuensis,NA,NA,NA,NA,NA,NA,3
7,Staphylococcus taiwanensis,NA,NA,NA,NA,NA,NA,3
7,Staphylococcus pettenkoferi,NA,NA,NA,NA,NA,NA,3
7,Staphylococcus lutrae,NA,NA,NA,NA,NA,NA,2
7,Staphylococcus nepalensis,NA,NA,NA,NA,NA,NA,2
7,Staphylococcus xylosus,NA,NA,NA,NA,NA,NA,2
7,Staphylococcus devriesei,NA,NA,NA,NA,NA,NA,2
7,Staphylococcus gallinarum,NA,NA,NA,NA,NA,NA,2
7,Staphylococcus saccharolyticus,NA,NA,NA,NA,NA,NA,2
7,Staphylococcus lloydii,NA,NA,NA,NA,NA,NA,2
7,Staphylococcus arlettae,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus chromogenes,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus capitis,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus piscifermentans,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus kloosii,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus carnosus,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus equorum,NA,NA,NA,NA,NA,NA,2
7,Staphylococcus massiliensis,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus edaphicus,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus ratti,NA,NA,NA,NA,NA,NA,1
7,Staphylococcus pseudoxylosus,NA,NA,NA,NA,NA,NA,1
7,Mammaliicoccus stepanovicii,NA,NA,NA,NA,NA,NA,2
7,Mammaliicoccus sciuri,NA,NA,NA,NA,NA,NA,1
7,Macrococcus bovicus,NA,NA,NA,NA,NA,NA,2
7,Macrococcoides caseolyticum,NA,NA,NA,NA,NA,NA,1
7,Listeria monocytogenes,NA,NA,NA,NA,NA,NA,40813
7,Listeria innocua,NA,NA,NA,NA,NA,NA,209
7,Listeria swaminathanii,NA,NA,NA,NA,NA,NA,58
7,Listeria welshimeri,NA,NA,NA,NA,NA,NA,51
7,Listeria ivanovii,NA,NA,NA,NA,NA,NA,44
7,Listeria seeligeri,NA,NA,NA,NA,NA,NA,24
7,Listeria weihenstephanensis,NA,NA,NA,NA,NA,NA,6
7,Listeria sp. PSOL-1,NA,NA,NA,NA,NA,NA,1
7,Listeria newyorkensis,NA,NA,NA,NA,NA,NA,1
7,haloalkaliphilic bacterium Ve2BHAPC#02,NA,NA,NA,NA,NA,NA,23
7,Paenibacillus sp. FSL W8-0194,NA,NA,NA,NA,NA,NA,13
7,Paenibacillus silvisoli,NA,NA,NA,NA,NA,NA,1
7,Paenibacillus azoreducens,NA,NA,NA,NA,NA,NA,1
7,Candidatus Cohnella colombiensis,NA,NA,NA,NA,NA,NA,1
7,Exiguobacterium mexicanum,NA,NA,NA,NA,NA,NA,1
7,Solibacillus sp. FSL R5-0449,NA,NA,NA,NA,NA,NA,1
7,Enterococcus faecalis,NA,NA,NA,NA,NA,NA,41007
7,Enterococcus sp. 9D6_DIV0238,NA,NA,NA,NA,NA,NA,9
7,Enterococcus sp. 7F3_DIV0205,NA,NA,NA,NA,NA,NA,5
7,Enterococcus sp. DIV2402,NA,NA,NA,NA,NA,NA,2
7,Enterococcus sp. DA9,NA,NA,NA,NA,NA,NA,38
7,Enterococcus sp. 12C11_DIV0727,NA,NA,NA,NA,NA,NA,1
7,Enterococcus sp. DIV0212c,NA,NA,NA,NA,NA,NA,1
7,Enterococcus sp. DIV1094,NA,NA,NA,NA,NA,NA,1
7,Enterococcus sp. PLM3,NA,NA,NA,NA,NA,NA,19
7,uncultured Enterococcus sp.,NA,NA,NA,NA,NA,NA,6
7,Enterococcus durans,NA,NA,NA,NA,NA,NA,7
7,Enterococcus rotai,NA,NA,NA,NA,NA,NA,6
7,Enterococcus faecium,NA,NA,NA,NA,NA,NA,10
7,Enterococcus raffinosus,NA,NA,NA,NA,NA,NA,5
7,Enterococcus hirae,NA,NA,NA,NA,NA,NA,4
7,Enterococcus silesiacus,NA,NA,NA,NA,NA,NA,4
7,Enterococcus dispar,NA,NA,NA,NA,NA,NA,3
7,Enterococcus cecorum,NA,NA,NA,NA,NA,NA,3
7,Enterococcus devriesei,NA,NA,NA,NA,NA,NA,2
7,Enterococcus casseliflavus,NA,NA,NA,NA,NA,NA,5
7,Enterococcus wangshanyuanii,NA,NA,NA,NA,NA,NA,2
7,Enterococcus saccharolyticus,NA,NA,NA,NA,NA,NA,2
7,Enterococcus mundtii,NA,NA,NA,NA,NA,NA,1
7,Enterococcus avium,NA,NA,NA,NA,NA,NA,1
7,Enterococcus moraviensis,NA,NA,NA,NA,NA,NA,2
7,Enterococcus gilvus,NA,NA,NA,NA,NA,NA,1
7,Enterococcus thailandicus,NA,NA,NA,NA,NA,NA,1
7,Vagococcus fluvialis,NA,NA,NA,NA,NA,NA,2
7,Vagococcus intermedius,NA,NA,NA,NA,NA,NA,2
7,Vagococcus coleopterorum,NA,NA,NA,NA,NA,NA,1
7,Vagococcus carniphilus,NA,NA,NA,NA,NA,NA,1
7,Tetragenococcus osmophilus,NA,NA,NA,NA,NA,NA,1
7,Limosilactobacillus fermentum,NA,NA,NA,NA,NA,NA,33145
7,Limosilactobacillus mucosae,NA,NA,NA,NA,NA,NA,1
7,Limosilactobacillus pontis,NA,NA,NA,NA,NA,NA,1
7,Lactobacillus delbrueckii,NA,NA,NA,NA,NA,NA,9
7,uncultured Lactobacillus sp.,NA,NA,NA,NA,NA,NA,5
7,Lactobacillus acetotolerans,NA,NA,NA,NA,NA,NA,2
7,Lactobacillus gasseri,NA,NA,NA,NA,NA,NA,1
7,Lactobacillus amylolyticus,NA,NA,NA,NA,NA,NA,1
7,Lactiplantibacillus plantarum,NA,NA,NA,NA,NA,NA,14
7,Lacticaseibacillus paracasei,NA,NA,NA,NA,NA,NA,3
7,Lacticaseibacillus rhamnosus,NA,NA,NA,NA,NA,NA,1
7,Weissella paramesenteroides,NA,NA,NA,NA,NA,NA,3
7,Ligilactobacillus ruminis,NA,NA,NA,NA,NA,NA,2
7,Ligilactobacillus murinus,NA,NA,NA,NA,NA,NA,1
7,Loigolactobacillus backii,NA,NA,NA,NA,NA,NA,1
7,Pediococcus pentosaceus,NA,NA,NA,NA,NA,NA,1
7,Paucilactobacillus hokkaidonensis,NA,NA,NA,NA,NA,NA,1
7,Lentilactobacillus hilgardii,NA,NA,NA,NA,NA,NA,1
7,Apilactobacillus bombintestini,NA,NA,NA,NA,NA,NA,1
7,Bombilactobacillus folatiphilus,NA,NA,NA,NA,NA,NA,1
7,Aerococcus urinaeequi,NA,NA,NA,NA,NA,NA,2
7,Granulicatella sp. oral taxon E26,NA,NA,NA,NA,NA,NA,1
7,Lactococcus garvieae,NA,NA,NA,NA,NA,NA,1
7,uncultured Desulfosporosinus sp.,NA,NA,NA,NA,NA,NA,5
7,Clostridium beijerinckii,NA,NA,NA,NA,NA,NA,1
7,Clostridium culturomicium,NA,NA,NA,NA,NA,NA,1
7,Clostridium baratii,NA,NA,NA,NA,NA,NA,1
7,Proteiniborus sp. MB09-C3,NA,NA,NA,NA,NA,NA,1
7,[Bacteroides] pectinophilus,NA,NA,NA,NA,NA,NA,1
7,Faecalibacterium sp. I4-1-79,NA,NA,NA,NA,NA,NA,1
7,Lacrimispora xylanisolvens,NA,NA,NA,NA,NA,NA,2
7,Mediterraneibacter gnavus,NA,NA,NA,NA,NA,NA,1
7,Roseburia faecis,NA,NA,NA,NA,NA,NA,1
7,Lachnospiraceae bacterium JLR.KK008,NA,NA,NA,NA,NA,NA,1
7,Anaeropeptidivorans aminofermentans,NA,NA,NA,NA,NA,NA,1
7,Geosporobacter ferrireducens,NA,NA,NA,NA,NA,NA,2
7,Intestinibacter bartlettii,NA,NA,NA,NA,NA,NA,1
7,Anaerococcus sp. WGS1596,NA,NA,NA,NA,NA,NA,1
7,Gottschalkia acidurici,NA,NA,NA,NA,NA,NA,1
7,Bacillota bacterium Lsc_1132,NA,NA,NA,NA,NA,NA,1
7,Streptomyces sp. NBC_01261,NA,NA,NA,NA,NA,NA,4
7,Streptomyces sp. GD-15H,NA,NA,NA,NA,NA,NA,1
7,Streptomyces sp. NBC_00178,NA,NA,NA,NA,NA,NA,1
7,Streptomyces sp. NBC_00287,NA,NA,NA,NA,NA,NA,1
7,Streptomyces sp. HUAS ZL42,NA,NA,NA,NA,NA,NA,1
7,Streptomyces sp. NBC_00005,NA,NA,NA,NA,NA,NA,2
7,Streptomyces sp. NBC_01178,NA,NA,NA,NA,NA,NA,1
7,Streptomyces sp. GS7,NA,NA,NA,NA,NA,NA,1
7,Streptomyces albidoflavus,NA,NA,NA,NA,NA,NA,3
7,Streptomyces nojiriensis,NA,NA,NA,NA,NA,NA,1
7,Streptomyces venezuelae,NA,NA,NA,NA,NA,NA,1
7,Streptomyces spectabilis,NA,NA,NA,NA,NA,NA,1
7,Streptomyces nigrescens,NA,NA,NA,NA,NA,NA,1
7,Streptomyces niveus,NA,NA,NA,NA,NA,NA,1
7,Streptomyces platensis,NA,NA,NA,NA,NA,NA,1
7,Kitasatospora sp. NBC_01300,NA,NA,NA,NA,NA,NA,2
7,Kitasatospora cathayae,NA,NA,NA,NA,NA,NA,1
7,Kitasatospora griseola,NA,NA,NA,NA,NA,NA,1
7,Arthrobacter sp. YN,NA,NA,NA,NA,NA,NA,3
7,Arthrobacter sunyaminii,NA,NA,NA,NA,NA,NA,1
7,Arthrobacter alpinus,NA,NA,NA,NA,NA,NA,1
7,Kocuria rhizophila,NA,NA,NA,NA,NA,NA,2
7,Microbacterium sp. JZ31,NA,NA,NA,NA,NA,NA,3
7,Agromyces sp. MMS24-K17,NA,NA,NA,NA,NA,NA,1
7,Curtobacterium sp. MCLR17_036,NA,NA,NA,NA,NA,NA,1
7,Leucobacter luti,NA,NA,NA,NA,NA,NA,1
7,Cellulomonas sp. ATA003,NA,NA,NA,NA,NA,NA,1
