species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Brettanomyces bruxellensis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lipomyces doorenjongii,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Lipomyces japonicus,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Lipomyces arxii,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Lipomyces oligophaga,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Limtongia smithiae,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA
Yarrowia lipolytica,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Protomyces lactucae-debilis,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Malassezia restricta,371,512,1839,539,NA,2,NA,3,NA,3,NA,71
Malassezia globosa,82,184,172,108,NA,3,NA,1,223,15,NA,1
Malassezia sympodialis,7,17,NA,34,1,NA,NA,NA,NA,NA,NA,NA
Malassezia vespertilionis,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Moesziomyces antarcticus,33,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pseudozyma flocculosa,1,11,NA,1,NA,3,NA,NA,NA,NA,1,NA
Pseudomicrostroma glucosiphilum,11,5,NA,1,6,1,NA,NA,NA,NA,NA,NA
Tilletiaria anomala,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cantharellus anzutake,43,1,NA,NA,1,1,NA,NA,NA,1,1,NA
Laetiporus sulphureus,4,3,NA,NA,NA,1,NA,NA,NA,NA,1,NA
Heterobasidion irregulare,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gloeophyllum trabeum,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Fomitiporia mediterranea,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suillus paluster,5,3,NA,NA,2,1,NA,NA,1,NA,NA,NA
Suillus bovinus,3,2,NA,NA,5,NA,NA,NA,NA,1,NA,NA
Coniophora puteana,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Pleurotus ostreatus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agaricus bisporus,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schizophyllum commune,1,5,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Cryptococcus tetragattii,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptococcus deuterogattii,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptococcus depauperatus,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Kwoniella europaea,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Kwoniella heveanensis,3,6,NA,NA,1,3,NA,NA,NA,NA,NA,NA
Kwoniella dendrophila,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Kwoniella shivajii,1,1,NA,NA,NA,2,NA,NA,1,NA,NA,1
Dioszegia hungarica,10,3,NA,NA,NA,1,NA,NA,NA,3,NA,NA
Vanrija pseudolonga,4,5,NA,NA,NA,2,NA,NA,NA,2,NA,NA
Filobasidium floriforme,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Gymnosporangium yamadae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melampsora laricis-populina,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Rhodotorula graminis,2,10,NA,NA,1,1,NA,NA,NA,1,NA,NA
Gamsiella multidivaricata,2,4,NA,NA,NA,1,NA,NA,2,NA,NA,NA
Lobosporangium transversale,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Zychaea mexicana,2,3,1,NA,NA,2,NA,1,NA,NA,NA,NA
Radiomyces spectabilis,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Synchytrium microbalum,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salpingoeca rosetta,32,4,NA,NA,2,2,NA,NA,NA,NA,NA,NA
Citrus cavaleriei,396,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus sinensis,96,1161,NA,NA,NA,4,NA,1,NA,NA,NA,NA
Citrus x limon,4,124,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
Citrus x clementina,1,418,1,4,NA,NA,NA,1,NA,NA,NA,NA
Citrus trifoliata,1,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pistacia vera,1,8,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Herrania umbratica,31,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gossypium raimondii,2,3,NA,NA,NA,2,NA,2,NA,1,NA,NA
Gossypium hirsutum,2,18,1,2,1,1,NA,NA,NA,NA,NA,NA
Hibiscus syriacus,2,8,NA,2,NA,2,NA,1,27,NA,NA,NA
Durio zibethinus,1,6,NA,NA,5,3,NA,NA,NA,NA,NA,NA
Brassica napus,20,34,NA,4,19,29,NA,6,48,2,1,NA
Arabidopsis lyrata,8,10,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Arabidopsis thaliana,1,20,NA,1,NA,6,NA,1,NA,1,NA,NA
Camelina sativa,4,2,NA,NA,1,4,NA,NA,NA,1,NA,NA
Capsella rubella,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA
Tarenaya hassleriana,1,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Melastoma dodecandrum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodamnia argentea,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Populus trichocarpa,47,226,NA,21,NA,15,NA,2,NA,4,1,NA
Hevea brasiliensis,4,12,NA,NA,NA,4,NA,NA,NA,2,NA,NA
Jatropha curcas,2,6,NA,NA,3,NA,NA,4,NA,NA,NA,NA
Manihot esculenta,1,5,NA,NA,NA,NA,8,NA,11,NA,2,NA
Euphorbia lathyris,5,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Mercurialis annua,2,12,NA,NA,2,NA,1,NA,1,NA,NA,NA
Ricinus communis,1,12,NA,1,2,2,NA,NA,NA,NA,NA,NA
Malpighia emarginata,2,26,1,NA,8,10,1,6,NA,NA,NA,2
Fragaria vesca,15,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Argentina anserina,3,2,NA,NA,NA,NA,NA,NA,1,NA,1,NA
Prunus armeniaca,3,54,NA,NA,2,8,3,2,2,3,NA,NA
Prunus dulcis,2,44,NA,2,3,9,NA,3,2,5,1,NA
Pyrus x bretschneideri,3,5,NA,NA,NA,6,NA,NA,1,NA,NA,NA
Cannabis sativa,18,75,1,3,7,42,24,8,14,2,NA,1
Ziziphus jujuba,10,39,NA,1,10,27,1,2,1,1,1,1
Ficus carica,4,64,2,1,8,28,1,9,6,1,NA,NA
Morus notabilis,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Abrus precatorius,21,4,NA,NA,1,1,3,NA,1,1,NA,NA
Cajanus cajan,9,3,NA,1,3,NA,6,NA,1,NA,NA,NA
Medicago truncatula,4,13,NA,NA,18,6,7,44,20,5,NA,NA
Trifolium pratense,1,4,NA,NA,NA,5,3,3,NA,6,NA,NA
Cicer arietinum,1,5,NA,1,NA,3,14,3,NA,NA,NA,NA
Arachis stenosperma,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Arachis hypogaea,2,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
Lupinus angustifolius,1,9,NA,NA,NA,2,2,1,1,NA,NA,NA
Prosopis alba,15,4,NA,NA,1,3,NA,NA,NA,NA,NA,NA
Alnus glutinosa,4,189,NA,3,NA,51,NA,1,3,12,NA,NA
Betula pendula,3,634,NA,12,247,71,NA,NA,NA,33,NA,NA
Corylus avellana,3,213,NA,6,15,43,NA,1,NA,10,NA,5
Quercus suber,2,20,NA,NA,NA,4,NA,NA,NA,2,NA,NA
Quercus robur,1,35,NA,NA,2,2,NA,NA,80,3,NA,NA
Carya illinoinensis,1,20,NA,NA,2,NA,NA,NA,NA,1,NA,NA
Cucumis sativus,2,6,NA,1,NA,NA,NA,3,1,NA,NA,1
Cucurbita maxima,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cucurbita moschata,1,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Tripterygium wilfordii,1,12,NA,NA,2,1,NA,NA,NA,NA,NA,NA
Vitis retordii,48,32,NA,3,6,16,NA,1,2,1,2,NA
Vitis vinifera,8,100,4,4,6,35,3,8,45,1,6,NA
Vitis riparia,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvia hispanica,34,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Salvia miltiorrhiza,3,6,NA,NA,NA,1,NA,2,NA,NA,NA,NA
Torenia fournieri,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sesamum indicum,6,8,NA,1,1,3,NA,5,NA,NA,NA,NA
Tabebuia rosea,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alonsoa meridionalis,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeginetia indica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solanum lycopersicum,2,22,1,1,118,7,NA,8,1,NA,NA,NA
Solanum dulcamara,1,5,1,NA,NA,NA,NA,NA,NA,1,NA,NA
Coffea arabica,1,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Helianthus annuus,14,10,NA,2,1,2,NA,NA,1,NA,NA,NA
Erigeron canadensis,1,4,4,NA,1,NA,NA,NA,NA,NA,NA,NA
Impatiens glandulifera,1,4,NA,1,NA,1,NA,NA,1,NA,NA,NA
Rhabdodendron amazonicum,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amaranthus tricolor,2,1,NA,NA,NA,1,NA,1,NA,1,NA,NA
Spinacia oleracea,1,3,NA,1,NA,3,NA,2,1,NA,NA,11
Silene conica,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Digitaria exilis,54,54,NA,1,44,19,3,5,4,9,1,1
Panicum hallii,3,6,NA,NA,1,3,NA,NA,NA,NA,NA,NA
Miscanthus floridulus,4,21,1,NA,1,3,NA,1,2,1,6,NA
Zea mays,2,11,2,1,1,6,NA,2,1,1,NA,NA
Sorghum bicolor,1,15,NA,NA,1,1,NA,1,NA,NA,1,NA
Eragrostis tef,13,60,12,2,4,26,1,3,18,3,NA,1
Phragmites australis,7,11,NA,NA,109,1,NA,NA,4,NA,4,1
Brachypodium distachyon,9,4,NA,NA,1,1,NA,1,NA,6,1,NA
Triticum aestivum,2,19,NA,466,6,5,NA,61,NA,21,NA,11
Triticum urartu,2,1,1,41,3,2,NA,NA,NA,3,NA,NA
Triticum dicoccoides,1,9,NA,8,2,1,NA,1,NA,2,NA,NA
Triticum monococcum,1,10,NA,187,NA,2,NA,26,NA,4,NA,2
Nardus sp. Hodkinson s.n.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lolium rigidum,1,7,NA,NA,NA,6,NA,NA,NA,4,NA,NA
Oryza sativa,5,92,1,4,40,37,1,1,27,7,2,NA
Oryza brachyantha,3,9,NA,NA,NA,2,NA,NA,NA,NA,1,NA
Oryza minuta,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Ananas comosus,11,37,1,3,5,14,3,8,2,4,1,NA
Musa acuminata,48,39,NA,9,11,31,2,2,2,1,7,NA
Zingiber officinale,2,13,NA,NA,NA,5,1,1,NA,NA,1,NA
Phoenix dactylifera,2,11,NA,NA,NA,1,1,NA,NA,NA,NA,NA
Spirodela intermedia,3,16,NA,1,17,9,4,1,NA,1,NA,NA
Papaver somniferum,3,16,1,NA,NA,4,NA,2,1,NA,NA,NA
Macadamia integrifolia,1,5,NA,NA,4,1,NA,NA,NA,NA,1,NA
Magnolia sinica,1,5,NA,1,NA,2,NA,NA,NA,NA,NA,1
Nymphaea colorata,1,7,NA,NA,54,4,NA,1,2,NA,NA,NA
Chamaecyparis obtusa,6,63,NA,1,NA,8,NA,NA,NA,3,NA,NA
Chamaecyparis formosensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptomeria japonica,1,234,NA,NA,1,50,NA,1,5,4,NA,NA
Picea glauca,1,5,NA,NA,NA,21,NA,NA,NA,NA,NA,NA
Selaginella moellendorffii,3,5,NA,NA,1,5,NA,NA,NA,NA,1,NA
Chlamydomonas reinhardtii,23,12,NA,NA,1,8,NA,1,NA,NA,NA,NA
Monoraphidium neglectum,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mantoniella tinhauana,1,18,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Micromonas pusilla,1,6,1,NA,NA,NA,NA,NA,NA,1,NA,NA
Bathycoccus prasinos,1,11,NA,NA,NA,5,NA,1,NA,NA,2,NA
Trypanosoma vivax,11,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Trypanosoma cruzi,1,2,NA,NA,1,1,NA,NA,1,NA,NA,NA
Trypanosoma brucei,1,4,NA,NA,NA,2,NA,NA,1,NA,NA,NA
Trypanosoma conorhini,1,7,NA,NA,NA,NA,NA,1,1,NA,NA,NA
Leishmania mexicana,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leishmania panamensis,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Leptomonas pyrrhocoris,1,4,NA,NA,1,2,NA,NA,NA,1,NA,NA
Vickermania ingenoplastis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Naegleria lovaniensis,7,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Eimeria tenella,2,6,NA,NA,NA,11,NA,2,NA,NA,NA,NA
Eimeria mitis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyclospora cayetanensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Toxoplasma gondii,1,1,NA,1,4,NA,1,NA,1,NA,NA,1
Neospora caninum,1,8,NA,NA,13,NA,NA,NA,4,NA,NA,NA
Plasmodium fragile,4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Babesia ovata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Lingulodinium polyedra,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tetrahymena thermophila,1,1,1,2,NA,3,NA,1,NA,NA,NA,NA
Phytophthora infestans,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phytophthora sojae,1,6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Plasmopara halstedii,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Aphanomyces invadans,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Haslea ostrearia,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phaeodactylum tricornutum,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Thalassiosira pseudonana,1,1,68,NA,35,NA,NA,NA,NA,NA,NA,NA
Aureococcus anophagefferens,1,19,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Emiliania huxleyi,13,15,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Dictyostelium discoideum,6,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Acytostelium subglobosum,2,2,2,NA,1,NA,1,NA,NA,1,NA,NA
Acanthamoeba castellanii,2,6,NA,NA,192,NA,NA,NA,NA,1,1,NA
Neopyropia yezoensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gracilaria salicornia,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thecamonas trahens,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Natronococcus sp. CG52,65,2,NA,1,NA,NA,NA,NA,2,NA,NA,NA
Natronorubrum aibiense,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natrinema longum,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Natrinema gelatinilyticum,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloterrigena salifodinae,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natribaculum breve,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natrarchaeobaculum sulfurireducens,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halovivax cerinus,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Halomontanus rarus,1,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
Haloplanus sp. CK5-1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloplanus aerogenes,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloprofundus sp. MHR1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Haloprofundus salilacus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloferax gibbonsii,3,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Halorubrum sp. PV6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorubrum lacusprofundi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halobaculum sp. XH14,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halobellus inordinatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorussus vallis,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorussus salilacus,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halospeciosus flavus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actinarchaeum halophilum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorarius halobius,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natronomonas pharaonis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanolobus sp. WCC4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanosarcina barkeri,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
uncultured Methanomicrobiales archaeon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Methanoregula sp.,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Methanoregula boonei,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Methanothrix harundinacea,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured marine group II/III euryarchaeote KM3_149_A03,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palaeococcus pacificus,6,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA
Methanobrevibacter sp. AbM4,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Euryarchaeota archaeon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoplasmatales archaeon,77,3,NA,1,2,1,NA,NA,NA,NA,NA,NA
Thermoplasmata archaeon,13,3,1,1,NA,1,NA,NA,NA,1,NA,NA
Infirmifilum lucidum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pyrobaculum neutrophilum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ignicoccus hospitalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ignicoccus pacificus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Bathyarchaeota archaeon,1,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Ackermannviridae sp.,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caudoviricetes sp.,82,98,33,59,28,43,1,5,1,6,3,3
Oceanospirillum phage vB_OliS_GJ44,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiohalocapsa phage LS06-2018-MD04,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marine virus AFVG_250M336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vibrio phage VP16T,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia phage BCSR5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Mediterranean phage uvMED,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Caudovirales phage,2,8,NA,NA,10,5,NA,NA,10,NA,NA,NA
Nilusvirus ssm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fletchervirus Los1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marine virus AFVG_117M36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gordonia phage DalanDe,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Severe acute respiratory syndrome-related coronavirus,29,5,84,NA,NA,NA,NA,NA,6,7,5,NA
Avian coronavirus,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Norwalk virus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Narcissus yellow stripe virus,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubivirus rubellae,3,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA
Ligustrum mosaic virus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tombusviridae sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rotavirus A,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Human immunodeficiency virus 1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Human mastadenovirus C,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tasmanian devil-associated polyoma-like virus 2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eukaryotic synthetic construct,12,55,NA,63,NA,NA,NA,NA,NA,NA,NA,NA
synthetic construct,3,7,NA,NA,NA,NA,2,NA,8,NA,NA,NA
Human artificial chromosome vector 21HAC4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured organism,1,19,NA,NA,1,6,NA,2,NA,2,NA,NA
